,Route,Point,ARU,Geography,Lat,Long,Year,Date,Protocol,StartTime,CommonName,BirdCd,Survey,Visit,IndivCount,Distance,Confidence,Added
5053,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,6/4/23,ARU,6:25:50,Swamp Sparrow,SWSP,3,13,0,NA,0.1402,No
5054,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,6/5/23,ARU,5:54:27,Swamp Sparrow,SWSP,3,14,0,NA,0.1701,No
5055,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,6/13/23,ARU,8:09:08,Swamp Sparrow,SWSP,3,15,0,NA,0.1527,No
5056,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,5/3/23,ARU,8:04:59,Virginia Rail,VIRA,1,1,0,NA,0.5165,No
5057,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,5/5/23,ARU,6:24:44,Virginia Rail,VIRA,1,2,0,NA,0.6504,No
5058,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,5/10/23,ARU,5:28:12,Virginia Rail,VIRA,1,3,0,NA,0.8454,No
5059,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,5/11/23,ARU,7:37:44,Virginia Rail,VIRA,1,4,0,NA,0.6924,No
5060,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,5/12/23,ARU,5:55:33,Virginia Rail,VIRA,1,5,0,NA,0.5264,No
5061,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,5/16/23,ARU,7:00:02,Virginia Rail,VIRA,2,6,0,NA,0.5612,No
5062,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,5/21/23,ARU,5:02:27,Virginia Rail,VIRA,2,7,0,NA,0.7937,No
5063,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,5/28/23,ARU,7:30:59,Virginia Rail,VIRA,2,8,0,NA,0.5782,No
5064,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,5/29/23,ARU,8:25:17,Virginia Rail,VIRA,2,9,0,NA,0.5306,No
5065,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,5/30/23,ARU,5:41:15,Virginia Rail,VIRA,2,10,0,NA,0.815,No
5066,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,6/3/23,ARU,7:35:20,Virginia Rail,VIRA,3,11,0,NA,0.3804,No
5067,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,6/5/23,ARU,8:25:26,Virginia Rail,VIRA,3,12,0,NA,0.1962,No
5068,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,6/6/23,ARU,5:26:42,Virginia Rail,VIRA,3,13,0,NA,0.339,No
5069,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,6/7/23,ARU,6:18:50,Virginia Rail,VIRA,3,14,0,NA,0.1931,No
5070,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,6/15/23,ARU,8:10:47,Virginia Rail,VIRA,3,15,0,NA,0.5148,No
5071,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,5/2/23,ARU,7:19:50,Yellow-headed Blackbird,YHBL,1,1,0,NA,0.574,No
5072,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,5/6/23,ARU,5:40:00,Yellow-headed Blackbird,YHBL,1,2,0,NA,0.4041,No
5073,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,5/8/23,ARU,5:07:00,Yellow-headed Blackbird,YHBL,1,3,0,NA,0.3539,No
5074,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,5/13/23,ARU,5:54:03,Yellow-headed Blackbird,YHBL,1,4,0,NA,0.6906,No
5075,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,5/14/23,ARU,5:41:18,Yellow-headed Blackbird,YHBL,1,5,0,NA,0.4142,No
5076,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,5/16/23,ARU,5:42:24,Yellow-headed Blackbird,YHBL,2,6,0,NA,0.8659,No
5077,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,5/18/23,ARU,5:16:42,Yellow-headed Blackbird,YHBL,2,7,0,NA,0.4906,No
5078,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,5/19/23,ARU,5:22:09,Yellow-headed Blackbird,YHBL,2,8,0,NA,0.3002,No
5079,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,5/20/23,ARU,6:39:47,Yellow-headed Blackbird,YHBL,2,9,0,NA,0.3778,No
5080,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,5/21/23,ARU,5:49:51,Yellow-headed Blackbird,YHBL,2,10,0,NA,0.239,No
5081,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,6/2/23,ARU,7:11:41,Yellow-headed Blackbird,YHBL,3,11,0,NA,0.4018,No
5082,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,6/9/23,ARU,7:06:20,Yellow-headed Blackbird,YHBL,3,12,0,NA,0.1868,No
5083,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,6/10/23,ARU,7:23:35,Yellow-headed Blackbird,YHBL,3,13,0,NA,0.8168,No
5084,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,6/12/23,ARU,6:07:59,Yellow-headed Blackbird,YHBL,3,14,0,NA,0.2002,No
5085,KASW,KASW-02,SMA06000KASW,Central,41.05745,-87.45252,2023,6/13/23,ARU,5:41:54,Yellow-headed Blackbird,YHBL,3,15,0,NA,0.2749,No
5086,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/2/23,ARU,5:21:27,American Bittern,AMBI,1,1,0,NA,0.6356,No
5087,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/3/23,ARU,5:15:21,American Bittern,AMBI,1,2,0,NA,0.5658,No
5088,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/4/23,ARU,8:07:17,American Bittern,AMBI,1,3,0,NA,0.6325,No
5089,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/12/23,ARU,5:30:12,American Bittern,AMBI,1,4,0,NA,0.5288,No
5090,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/13/23,ARU,6:10:53,American Bittern,AMBI,1,5,0,NA,0.5003,No
5091,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/16/23,ARU,5:24:48,American Bittern,AMBI,2,6,0,NA,0.6347,No
5092,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/19/23,ARU,6:29:53,American Bittern,AMBI,2,7,0,NA,0.79,No
5093,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/20/23,ARU,7:41:29,American Bittern,AMBI,2,8,0,NA,0.7217,No
5094,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/21/23,ARU,6:22:02,American Bittern,AMBI,2,9,0,NA,0.5928,No
5095,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/22/23,ARU,5:12:36,American Bittern,AMBI,2,10,0,NA,0.4864,No
5096,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/6/23,ARU,5:36:00,American Bittern,AMBI,3,11,0,NA,0.5509,No
5097,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/7/23,ARU,8:07:23,American Bittern,AMBI,3,12,0,NA,0.625,No
5098,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/11/23,ARU,5:12:09,American Bittern,AMBI,3,13,0,NA,0.2623,No
5099,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/14/23,ARU,7:47:35,American Bittern,AMBI,3,14,0,NA,0.4133,No
5100,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/15/23,ARU,7:06:56,American Bittern,AMBI,3,15,0,NA,0.3737,No
5101,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/2/23,ARU,7:48:35,American Coot,AMCO,1,1,1,NA,0.734,No
5102,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/5/23,ARU,7:55:05,American Coot,AMCO,1,2,1,NA,0.227,No
5103,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/7/23,ARU,6:48:23,American Coot,AMCO,1,3,0,NA,0.1355,No
5104,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/8/23,ARU,8:12:02,American Coot,AMCO,1,4,0,NA,0.253,No
5105,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/10/23,ARU,7:49:17,American Coot,AMCO,1,5,0,NA,0.3449,No
5106,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/19/23,ARU,7:37:02,American Coot,AMCO,2,6,0,NA,0.2712,No
5107,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/21/23,ARU,8:02:53,American Coot,AMCO,2,7,0,NA,0.1269,No
5108,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/22/23,ARU,6:20:29,American Coot,AMCO,2,8,0,NA,0.1331,No
5109,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/24/23,ARU,6:09:05,American Coot,AMCO,2,9,0,NA,0.1791,No
5110,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/25/23,ARU,8:01:38,American Coot,AMCO,2,10,0,NA,0.218,No
5111,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/2/23,ARU,7:59:23,American Coot,AMCO,3,11,0,NA,0.4106,No
5112,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/4/23,ARU,6:33:23,American Coot,AMCO,3,12,0,NA,0.2304,No
5113,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/5/23,ARU,7:51:32,American Coot,AMCO,3,13,0,NA,0.1136,No
5114,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/9/23,ARU,6:06:53,American Coot,AMCO,3,14,0,NA,0.1516,No
5115,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/11/23,ARU,8:21:41,American Coot,AMCO,3,15,0,NA,0.4508,No
5116,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/1/23,ARU,6:21:17,Black Tern,BLTE,1,1,0,NA,0.4482,No
5117,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/3/23,ARU,6:01:11,Black Tern,BLTE,1,2,0,NA,0.4096,No
5118,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/5/23,ARU,5:50:57,Black Tern,BLTE,1,3,0,NA,0.3561,No
5119,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/6/23,ARU,7:55:14,Black Tern,BLTE,1,4,0,NA,0.3137,No
5120,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/7/23,ARU,7:58:05,Black Tern,BLTE,1,5,0,NA,0.3374,No
5121,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/15/23,ARU,5:37:48,Black Tern,BLTE,2,6,0,NA,0.1485,No
5122,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/16/23,ARU,8:24:35,Black Tern,BLTE,2,7,0,NA,0.3976,No
5123,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/19/23,ARU,5:48:39,Black Tern,BLTE,2,8,0,NA,0.2482,No
5124,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/20/23,ARU,6:50:17,Black Tern,BLTE,2,9,0,NA,0.3862,No
5125,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/31/23,ARU,7:37:35,Black Tern,BLTE,2,10,0,NA,0.6514,No
5126,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/1/23,ARU,8:10:32,Black Tern,BLTE,3,11,0,NA,0.4225,No
5127,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/6/23,ARU,8:29:53,Black Tern,BLTE,3,12,0,NA,0.2643,No
5128,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/9/23,ARU,8:14:17,Black Tern,BLTE,3,13,0,NA,0.4032,No
5129,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/14/23,ARU,8:02:50,Black Tern,BLTE,3,14,0,NA,0.6574,No
5130,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/15/23,ARU,8:21:32,Black Tern,BLTE,3,15,0,NA,0.2521,No
5131,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/1/23,ARU,7:20:45,Black-crowned Night Heron,BCNH,1,1,0,NA,NA,Yes
5132,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/2/23,ARU,5:04:39,Black-crowned Night Heron,BCNH,1,2,0,NA,0.1552,No
5133,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/5/23,ARU,8:08:41,Black-crowned Night Heron,BCNH,1,3,0,NA,0.2819,No
5134,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/10/23,ARU,6:42:01,Black-crowned Night Heron,BCNH,1,4,0,NA,NA,Yes
5135,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/11/23,ARU,5:49:06,Black-crowned Night Heron,BCNH,1,5,0,NA,0.2223,No
5136,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/15/23,ARU,7:26:05,Black-crowned Night Heron,BCNH,2,6,0,NA,0.2046,No
5137,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/18/23,ARU,8:05:23,Black-crowned Night Heron,BCNH,2,7,0,NA,0.3473,No
5138,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/20/23,ARU,6:23:26,Black-crowned Night Heron,BCNH,2,8,0,NA,0.1624,No
5139,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/22/23,ARU,6:23:35,Black-crowned Night Heron,BCNH,2,9,0,NA,0.4287,No
5140,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/23/23,ARU,7:44:05,Black-crowned Night Heron,BCNH,2,10,0,NA,0.1433,No
5141,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/4/23,ARU,7:37:01,Black-crowned Night Heron,BCNH,3,11,0,NA,NA,Yes
5142,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/5/23,ARU,5:03:49,Black-crowned Night Heron,BCNH,3,12,0,NA,NA,Yes
5143,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/12/23,ARU,5:29:21,Black-crowned Night Heron,BCNH,3,13,0,NA,NA,Yes
5144,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/13/23,ARU,7:57:26,Black-crowned Night Heron,BCNH,3,14,0,NA,0.1149,No
5145,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/15/23,ARU,5:27:22,Black-crowned Night Heron,BCNH,3,15,0,NA,NA,Yes
5146,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/4/23,ARU,6:46:26,Blue-winged Teal,BWTE,1,1,1,NA,0.8833,No
5147,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/5/23,ARU,5:24:36,Blue-winged Teal,BWTE,1,2,1,NA,0.9345,No
5148,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/6/23,ARU,8:08:56,Blue-winged Teal,BWTE,1,3,1,NA,0.9752,No
5149,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/7/23,ARU,5:46:42,Blue-winged Teal,BWTE,1,4,1,NA,0.9797,No
5150,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/8/23,ARU,5:50:27,Blue-winged Teal,BWTE,1,5,1,NA,0.8314,No
5151,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/15/23,ARU,5:33:54,Blue-winged Teal,BWTE,2,6,1,NA,0.7417,No
5152,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/25/23,ARU,5:29:21,Blue-winged Teal,BWTE,2,7,1,NA,0.7123,No
5153,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/27/23,ARU,6:04:05,Blue-winged Teal,BWTE,2,8,1,NA,0.833,No
5154,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/28/23,ARU,5:13:48,Blue-winged Teal,BWTE,2,9,1,NA,0.6266,No
5155,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/31/23,ARU,5:28:36,Blue-winged Teal,BWTE,2,10,1,NA,0.9609,No
5156,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/2/23,ARU,5:03:51,Blue-winged Teal,BWTE,3,11,1,NA,0.6992,No
5157,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/3/23,ARU,5:20:15,Blue-winged Teal,BWTE,3,12,1,NA,0.5531,No
5158,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/4/23,ARU,5:20:48,Blue-winged Teal,BWTE,3,13,1,NA,0.894,No
5159,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/5/23,ARU,5:20:12,Blue-winged Teal,BWTE,3,14,1,NA,0.7591,No
5160,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/13/23,ARU,5:25:09,Blue-winged Teal,BWTE,3,15,1,NA,0.647,No
5161,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/1/23,ARU,6:35:11,Common Gallinule,COGA,1,1,0,NA,0.594,No
5162,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/4/23,ARU,5:26:03,Common Gallinule,COGA,1,2,0,NA,0.3348,No
5163,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/6/23,ARU,5:31:24,Common Gallinule,COGA,1,3,0,NA,0.2207,No
5164,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/11/23,ARU,5:50:51,Common Gallinule,COGA,1,4,0,NA,0.6225,No
5165,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/12/23,ARU,5:27:36,Common Gallinule,COGA,1,5,0,NA,0.3561,No
5166,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/17/23,ARU,7:36:11,Common Gallinule,COGA,2,6,0,NA,0.1649,No
5167,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/18/23,ARU,7:11:35,Common Gallinule,COGA,2,7,0,NA,0.1586,No
5168,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/19/23,ARU,6:58:17,Common Gallinule,COGA,2,8,0,NA,0.8652,No
5169,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/20/23,ARU,6:04:38,Common Gallinule,COGA,2,9,0,NA,0.3162,No
5170,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/28/23,ARU,6:12:05,Common Gallinule,COGA,2,10,0,NA,0.2051,No
5171,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/5/23,ARU,5:18:09,Common Gallinule,COGA,3,11,0,NA,0.1898,No
5172,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/8/23,ARU,5:40:03,Common Gallinule,COGA,3,12,0,NA,0.3085,No
5173,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/12/23,ARU,5:57:12,Common Gallinule,COGA,3,13,0,NA,0.1684,No
5174,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/14/23,ARU,5:53:00,Common Gallinule,COGA,3,14,0,NA,0.1917,No
5175,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/15/23,ARU,6:43:20,Common Gallinule,COGA,3,15,0,NA,0.1978,No
5176,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/1/23,ARU,7:52:56,King Rail,KIRA,1,1,0,NA,0.802,No
5177,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/4/23,ARU,7:41:44,King Rail,KIRA,1,2,0,NA,0.6993,No
5178,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/5/23,ARU,7:55:47,King Rail,KIRA,1,3,0,NA,0.6287,No
5179,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/6/23,ARU,7:02:47,King Rail,KIRA,1,4,0,NA,0.5043,No
5180,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/8/23,ARU,7:17:56,King Rail,KIRA,1,5,0,NA,0.6731,No
5181,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/15/23,ARU,7:19:38,King Rail,KIRA,2,6,0,NA,0.5572,No
5182,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/16/23,ARU,6:02:05,King Rail,KIRA,2,7,0,NA,0.4037,No
5183,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/20/23,ARU,6:35:20,King Rail,KIRA,2,8,0,NA,0.4686,No
5184,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/22/23,ARU,5:35:09,King Rail,KIRA,2,9,0,NA,0.53,No
5185,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/30/23,ARU,6:56:11,King Rail,KIRA,2,10,0,NA,0.7991,No
5186,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/1/23,ARU,5:23:51,King Rail,KIRA,3,11,0,NA,0.5672,No
5187,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/2/23,ARU,6:24:14,King Rail,KIRA,3,12,0,NA,0.5775,No
5188,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/4/23,ARU,5:56:57,King Rail,KIRA,3,13,0,NA,0.5135,No
5189,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/11/23,ARU,7:06:20,King Rail,KIRA,3,14,0,NA,0.543,No
5190,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/12/23,ARU,5:15:36,King Rail,KIRA,3,15,0,NA,0.643,No
5191,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/1/23,ARU,7:01:47,Least Bittern,LEBI,1,1,0,NA,0.4973,No
5192,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/8/23,ARU,6:32:05,Least Bittern,LEBI,1,2,0,NA,0.7449,No
5193,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/12/23,ARU,6:19:02,Least Bittern,LEBI,1,3,0,NA,0.8981,No
5194,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/13/23,ARU,7:18:11,Least Bittern,LEBI,1,4,0,NA,0.6725,No
5195,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/14/23,ARU,6:37:53,Least Bittern,LEBI,1,5,0,NA,0.6401,No
5196,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/19/23,ARU,7:37:59,Least Bittern,LEBI,2,6,0,NA,0.5076,No
5197,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/20/23,ARU,7:35:26,Least Bittern,LEBI,2,7,0,NA,0.5421,No
5198,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/24/23,ARU,5:47:24,Least Bittern,LEBI,2,8,0,NA,0.7224,No
5199,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/27/23,ARU,7:01:50,Least Bittern,LEBI,2,9,0,NA,0.5596,No
5200,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/29/23,ARU,5:17:54,Least Bittern,LEBI,2,10,0,NA,0.8971,No
5201,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/4/23,ARU,6:27:44,Least Bittern,LEBI,3,11,0,NA,0.6371,No
5202,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/6/23,ARU,5:52:12,Least Bittern,LEBI,3,12,0,NA,0.9359,No
5203,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/7/23,ARU,7:41:44,Least Bittern,LEBI,3,13,0,NA,0.7199,No
5204,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/13/23,ARU,8:13:35,Least Bittern,LEBI,3,14,0,NA,0.6035,No
5205,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/14/23,ARU,6:16:26,Least Bittern,LEBI,3,15,0,NA,0.6041,No
5206,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/1/23,ARU,8:27:23,Marsh Wren,MAWR,1,1,1,NA,0.4489,No
5207,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/4/23,ARU,6:09:41,Marsh Wren,MAWR,1,2,1,NA,0.49,No
5208,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/8/23,ARU,5:14:09,Marsh Wren,MAWR,1,3,1,NA,0.2316,No
5209,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/12/23,ARU,7:15:26,Marsh Wren,MAWR,1,4,0,NA,0.6978,No
5210,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/13/23,ARU,7:15:35,Marsh Wren,MAWR,1,5,0,NA,0.33,No
5211,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/16/23,ARU,6:48:53,Marsh Wren,MAWR,2,6,0,NA,0.2814,No
5212,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/17/23,ARU,6:02:41,Marsh Wren,MAWR,2,7,1,NA,0.239,No
5213,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/18/23,ARU,8:17:59,Marsh Wren,MAWR,2,8,1,NA,0.2553,No
5214,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/19/23,ARU,7:27:38,Marsh Wren,MAWR,2,9,0,NA,0.4742,No
5215,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,5/20/23,ARU,7:36:56,Marsh Wren,MAWR,2,10,0,NA,0.3911,No
5216,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/6/23,ARU,5:49:06,Marsh Wren,MAWR,3,11,0,NA,0.1967,No
5217,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/11/23,ARU,8:19:47,Marsh Wren,MAWR,3,12,0,NA,0.2858,No
5218,LASA,LASA-06,SMA06024LASA,Central,41.16975,-87.48059,2023,6/12/23,ARU,5:43:21,Marsh Wren,MAWR,3,13,1,NA,0.7107,No
